zone_class,osm_id,centroid_lon,centroid_lat,geometry_type
residential,1333201388,72.641737,23.178221,Polygon
residential,1333201389,72.641719,23.178075,Polygon
residential,1333201390,72.641705,23.177935,Polygon
residential,1333201391,72.641809,23.177378,Polygon
residential,1333201392,72.641791,23.177232,Polygon
residential,1333201393,72.641777,23.177092,Polygon
residential,1333201394,72.641625,23.177401,Polygon
residential,1333201395,72.641607,23.177255,Polygon
residential,1333201396,72.641593,23.177115,Polygon
residential,1333201397,72.641681,23.177786,Polygon
residential,1333201398,72.641667,23.177672,Polygon
residential,1333201399,72.641657,23.177551,Polygon
residential,1333201400,72.642292,23.1771,Polygon
residential,1333201401,72.642311,23.177235,Polygon
residential,1333201402,72.642376,23.177862,Polygon
residential,1333201403,72.642369,23.177705,Polygon
residential,1333201404,72.64216,23.177481,Polygon
residential,1333205372,72.651564,23.175813,Polygon
residential,1333205373,72.651703,23.175857,Polygon
residential,1333205374,72.651851,23.175912,Polygon
residential,1333205384,72.651369,23.1808,Polygon
residential,1333205385,72.651384,23.180685,Polygon
residential,1333205386,72.651213,23.180784,Polygon
residential,1333205387,72.651228,23.180665,Polygon
residential,1333205388,72.65123,23.180446,Polygon
residential,1333205389,72.650515,23.18077,Polygon
residential,1333205390,72.65057,23.180559,Polygon
residential,1333205391,72.650647,23.180442,Polygon
residential,1333205392,72.650815,23.180634,Polygon
residential,1333205393,72.650836,23.180513,Polygon
residential,1333205394,72.650874,23.180114,Polygon
residential,1333460312,72.641885,23.212993,Polygon
residential,1333460313,72.642073,23.211249,Polygon
residential,1333460329,72.65891,23.20835,Polygon
residential,1333693529,72.647014,23.178397,Polygon
residential,1333693530,72.64686,23.1784,Polygon
residential,1333693531,72.646829,23.17856,Polygon
residential,1333693532,72.646075,23.178416,Polygon
residential,1333693533,72.645717,23.178348,Polygon
residential,1333693534,72.645575,23.178508,Polygon
residential,1333693535,72.645314,23.178513,Polygon
residential,1333693536,72.64515,23.178505,Polygon
residential,1333693537,72.644809,23.178602,Polygon
residential,1333693538,72.64462,23.178576,Polygon
residential,1333693539,72.644438,23.178549,Polygon
residential,1333693540,72.644256,23.178528,Polygon
residential,1333693541,72.64408,23.178498,Polygon
residential,1333693542,72.64455,23.178257,Polygon
residential,1333693543,72.64453,23.178385,Polygon
residential,1333693544,72.644327,23.178355,Polygon
residential,1333693545,72.64435,23.178232,Polygon
residential,1333693546,72.644141,23.178204,Polygon
residential,1333693547,72.644109,23.178321,Polygon
residential,1333693548,72.645061,23.178682,Polygon
residential,1333693556,72.643304,23.179156,Polygon
residential,1333693559,72.643163,23.180983,Polygon
residential,1333693560,72.643183,23.180801,Polygon
residential,1333693561,72.643248,23.180156,Polygon
residential,1333693562,72.643229,23.180317,Polygon
residential,1333693563,72.643211,23.180462,Polygon
residential,1333693564,72.643293,23.180996,Polygon
residential,1333693565,72.643492,23.181023,Polygon
residential,1333693566,72.643658,23.181041,Polygon
residential,1333693567,72.643497,23.180889,Polygon
residential,1333693568,72.643671,23.180898,Polygon
residential,1333693569,72.6436,23.180303,Polygon
residential,1333693570,72.643779,23.180333,Polygon
residential,1333693571,72.643722,23.180481,Polygon
residential,1333693572,72.643702,23.180611,Polygon
residential,1333693573,72.643545,23.180464,Polygon
residential,1333693574,72.643531,23.180599,Polygon
residential,1333693575,72.643518,23.180752,Polygon
residential,1333693576,72.643698,23.180763,Polygon
residential,1333693577,72.643327,23.180529,Polygon
residential,1333693578,72.643352,23.180355,Polygon
residential,1333693579,72.643378,23.180165,Polygon
residential,1333693580,72.646986,23.178795,Polygon
residential,1333693581,72.646997,23.178639,Polygon
residential,1333693582,72.646808,23.178765,Polygon
residential,1333693583,72.646647,23.178741,Polygon
residential,1333693584,72.646222,23.178928,Polygon
residential,1333693585,72.646352,23.17894,Polygon
residential,1333693586,72.643348,23.180504,Polygon
commercial,1333693588,72.647518,23.179934,Polygon
commercial,1333719174,72.651158,23.184714,Polygon
residential,1334162179,72.646025,23.181551,Polygon
residential,1334162180,72.646216,23.181715,Polygon
residential,1334162181,72.646332,23.181778,Polygon
residential,1334162182,72.64567,23.181721,Polygon
residential,1334162183,72.645442,23.181295,Polygon
residential,1334162184,72.645254,23.181869,Polygon
residential,1334162185,72.645404,23.182269,Polygon
residential,1334162186,72.644814,23.181656,Polygon
residential,1334162187,72.644733,23.181909,Polygon
residential,1334162188,72.644901,23.182314,Polygon
residential,1334162189,72.644933,23.182393,Polygon
residential,1334162190,72.64463,23.182436,Polygon
residential,1334162191,72.64445,23.18243,Polygon
residential,1334162192,72.644251,23.181659,Polygon
residential,1334162193,72.644315,23.181915,Polygon
residential,1334162194,72.644344,23.182016,Polygon
residential,1334162195,72.644055,23.181781,Polygon
residential,1334162196,72.644126,23.18205,Polygon
residential,1334162197,72.64393,23.181794,Polygon
residential,1334162198,72.643961,23.181942,Polygon
residential,1334162199,72.644031,23.182158,Polygon
residential,1334162200,72.644066,23.182264,Polygon
residential,1334162201,72.64417,23.182271,Polygon
residential,1334162202,72.643693,23.182168,Polygon
residential,1334162203,72.643744,23.182347,Polygon
residential,1334162204,72.643445,23.182021,Polygon
residential,1334162205,72.643323,23.182079,Polygon
residential,1334162206,72.64351,23.18224,Polygon
residential,1334162207,72.643537,23.182341,Polygon
residential,1334162208,72.643406,23.182366,Polygon
residential,1334162209,72.643144,23.182215,Polygon
residential,1334162210,72.643208,23.182469,Polygon
residential,1334162211,72.643212,23.182727,Polygon
residential,1334162212,72.643436,23.18265,Polygon
residential,1334162213,72.643556,23.182611,Polygon
residential,1334162214,72.643748,23.182562,Polygon
residential,1334162215,72.643992,23.182512,Polygon
residential,1334162216,72.6442,23.182488,Polygon
residential,1334162217,72.642649,23.18256,Polygon
residential,1334162218,72.642627,23.182854,Polygon
residential,1334162219,72.642592,23.183142,Polygon
residential,1334162220,72.642537,23.183336,Polygon
residential,1334162221,72.642509,23.183523,Polygon
residential,1334166773,72.642446,23.182192,Polygon
residential,1334166774,72.642411,23.182359,Polygon
residential,1334166775,72.64239,23.182586,Polygon
residential,1334166776,72.642368,23.182748,Polygon
residential,1334166777,72.642367,23.182994,Polygon
residential,1334166778,72.642298,23.183194,Polygon
residential,1334166779,72.642305,23.183353,Polygon
residential,1334166780,72.642145,23.182409,Polygon
residential,1334166795,72.646626,23.182902,Polygon
residential,1334170472,72.639044,23.18432,Polygon
commercial,1334170473,72.637838,23.185424,Polygon
commercial,1334170475,72.637589,23.185085,Polygon
residential,1334170476,72.63694,23.184994,Polygon
residential,1334170477,72.636945,23.184876,Polygon
residential,1334170478,72.636761,23.184981,Polygon
residential,1334170479,72.63658,23.184974,Polygon
residential,1334170480,72.636588,23.184856,Polygon
residential,1334170481,72.636766,23.184862,Polygon
residential,1334170482,72.6366,23.184645,Polygon
residential,1334170483,72.636784,23.184655,Polygon
residential,1334170484,72.636974,23.184663,Polygon
residential,1334170485,72.636977,23.184553,Polygon
residential,1334170486,72.636784,23.184542,Polygon
residential,1334170487,72.636585,23.184522,Polygon
residential,1334170488,72.636612,23.184317,Polygon
residential,1334170489,72.636815,23.184327,Polygon
residential,1334170490,72.636985,23.18434,Polygon
residential,1334170491,72.636993,23.184231,Polygon
residential,1334170492,72.636814,23.184208,Polygon
residential,1334170493,72.636615,23.184205,Polygon
residential,1334170494,72.636304,23.184969,Polygon
residential,1334170495,72.636126,23.184954,Polygon
residential,1334170496,72.635931,23.184933,Polygon
residential,1334170497,72.635947,23.184811,Polygon
residential,1334170498,72.636131,23.184828,Polygon
residential,1334170499,72.636302,23.184839,Polygon
residential,1334170500,72.636129,23.184621,Polygon
residential,1334170501,72.636127,23.184509,Polygon
residential,1334170502,72.63594,23.184613,Polygon
residential,1334170503,72.635947,23.184494,Polygon
residential,1334170504,72.635964,23.184279,Polygon
residential,1334170505,72.635973,23.184157,Polygon
residential,1334170506,72.636156,23.184292,Polygon
residential,1334170507,72.636145,23.184172,Polygon
residential,1334170509,72.635755,23.184603,Polygon
residential,1334170510,72.635758,23.184476,Polygon
residential,1334170511,72.635768,23.184272,Polygon
residential,1334170512,72.635772,23.184153,Polygon
residential,1334170513,72.635868,23.183878,Polygon
residential,1334170514,72.636226,23.183897,Polygon
residential,1334170515,72.636354,23.183907,Polygon
residential,1334170516,72.636235,23.183735,Polygon
residential,1334170517,72.635942,23.18366,Polygon
residential,1334170518,72.636366,23.183728,Polygon
residential,1334194862,72.634895,23.192625,Polygon
residential,1334194863,72.63484,23.19232,Polygon
residential,1334194864,72.63479,23.191886,Polygon
residential,1334194865,72.634763,23.191666,Polygon
residential,1334194866,72.634741,23.191453,Polygon
residential,1334194867,72.634694,23.191017,Polygon
industrial,1334194869,72.638168,23.193821,Polygon
industrial,1334194870,72.637952,23.193815,Polygon
residential,1335885204,72.634493,23.195258,Polygon
residential,1335885205,72.634365,23.195283,Polygon
residential,1335885206,72.634501,23.195085,Polygon
residential,1335885207,72.634338,23.195101,Polygon
residential,1335885208,72.634155,23.195126,Polygon
residential,1335885209,72.634041,23.195136,Polygon
residential,1335885210,72.634058,23.195303,Polygon
residential,1335885211,72.634174,23.195291,Polygon
residential,1335885212,72.633418,23.195364,Polygon
residential,1335885213,72.633693,23.195341,Polygon
residential,1335885214,72.633825,23.195334,Polygon
residential,1335885215,72.633097,23.195393,Polygon
residential,1335885216,72.633056,23.19523,Polygon
residential,1335885217,72.633156,23.195214,Polygon
residential,1335885218,72.633417,23.195193,Polygon
residential,1335885221,72.634425,23.194845,Polygon
residential,1335885222,72.634234,23.194865,Polygon
residential,1335885223,72.63383,23.194899,Polygon
residential,1335885224,72.633638,23.194924,Polygon
residential,1335885225,72.633223,23.194947,Polygon
residential,1335885226,72.633027,23.194972,Polygon
residential,1335885227,72.633018,23.194829,Polygon
residential,1335885228,72.633207,23.194813,Polygon
residential,1335885229,72.633606,23.19477,Polygon
residential,1335885230,72.633812,23.194755,Polygon
residential,1335885231,72.634217,23.194715,Polygon
residential,1335885232,72.63441,23.194695,Polygon
residential,1335890904,72.642874,23.186327,Polygon
residential,1335890905,72.642875,23.186371,Polygon
residential,1335890906,72.642875,23.186413,Polygon
residential,1335890907,72.642875,23.186464,Polygon
residential,1335890908,72.642876,23.186516,Polygon
residential,1335890909,72.642878,23.18657,Polygon
residential,1335890910,72.642885,23.18661,Polygon
residential,1335890911,72.642885,23.186647,Polygon
residential,1335890912,72.642898,23.186693,Polygon
residential,1335890913,72.642871,23.186741,Polygon
residential,1335890914,72.642872,23.186786,Polygon
residential,1335890915,72.642876,23.186831,Polygon
residential,1335890916,72.643016,23.186881,Polygon
residential,1335890917,72.642884,23.186992,Polygon
residential,1335890918,72.642657,23.186933,Polygon
residential,1335890919,72.642658,23.18689,Polygon
residential,1335890920,72.642662,23.186843,Polygon
residential,1335890921,72.642659,23.186799,Polygon
residential,1335890922,72.642673,23.186729,Polygon
residential,1335890923,72.642673,23.186644,Polygon
residential,1335890924,72.642663,23.186583,Polygon
residential,1335890925,72.642663,23.186539,Polygon
residential,1335890926,72.642673,23.186466,Polygon
residential,1335890927,72.642672,23.18637,Polygon
residential,1335890928,72.642676,23.186281,Polygon
residential,1335890929,72.642754,23.186887,Polygon
residential,1335890930,72.642754,23.186831,Polygon
residential,1335890931,72.642759,23.186791,Polygon
residential,1335890932,72.642755,23.186695,Polygon
residential,1335890933,72.642756,23.186586,Polygon
residential,1335890934,72.642757,23.186527,Polygon
residential,1335890935,72.642757,23.186485,Polygon
residential,1335890936,72.642757,23.186435,Polygon
residential,1335890937,72.642753,23.186385,Polygon
residential,1335890938,72.642753,23.186333,Polygon
residential,1335890939,72.642492,23.18628,Polygon
residential,1335890940,72.642491,23.186342,Polygon
residential,1335890941,72.642476,23.186464,Polygon
residential,1335890942,72.642435,23.186847,Polygon
residential,1335890943,72.64245,23.186773,Polygon
residential,1335890944,72.642454,23.186709,Polygon
residential,1335890945,72.642463,23.186634,Polygon
residential,1335890946,72.64248,23.186548,Polygon
residential,1335890947,72.64251,23.186407,Polygon
residential,1335890948,72.642569,23.186369,Polygon
residential,1335890949,72.642557,23.186539,Polygon
residential,1335890950,72.642542,23.186776,Polygon
residential,1335890951,72.642536,23.186817,Polygon
residential,1335890952,72.642529,23.186857,Polygon
residential,1335890953,72.642521,23.186899,Polygon
residential,1335890954,72.642366,23.186331,Polygon
residential,1335890955,72.642358,23.186389,Polygon
residential,1335890956,72.64235,23.186446,Polygon
residential,1335890957,72.642345,23.186494,Polygon
residential,1335890958,72.642341,23.186532,Polygon
residential,1335890959,72.642339,23.186569,Polygon
residential,1335890960,72.642332,23.186628,Polygon
residential,1335890961,72.642319,23.186719,Polygon
residential,1335890962,72.642307,23.186794,Polygon
residential,1335890963,72.642278,23.186293,Polygon
residential,1335890964,72.642259,23.186377,Polygon
residential,1335890965,72.642253,23.186427,Polygon
residential,1335890966,72.642249,23.186477,Polygon
